CNTR_BN_CODE,CNTR_CODE
1606,JP
1607,CN
1608,IR
1609,CN
1610,JP
1611,EG
1612,CN
1613,KW
1614,IQ
1615,IQ
1616,IN
1617,PT
1618,CN
1619,DZ
1620,CN
1621,IR
1622,CN
1623,JP
1624,CN
1625,JP
1626,CN
1627,JP
1628,IN
1629,CN
1630,CN
1631,EG
1632,IN
1633,EG
1634,CN
1635,CN
1636,IL
1637,PS
1638,PS
1639,IL
1640,EG
1641,EG
1642,EG
1643,JP
1644,JP
1645,CN
1646,JO
1647,IQ
1648,IN
1649,CN
1650,IN
1651,BM
1652,JO
1653,CN
1654,IL
1655,MX
1656,JP
1657,CN
1658,IL
1659,MX
1660,JP
1661,PT
1662,IN
1663,US
1664,JP
1665,IL
1666,PT
1667,JP
1668,IN
1669,LY
1670,LY
1671,XE
1672,CN
1673,IL
1674,IL
1675,US
1676,JP
1677,JP
1678,JO
1679,IQ
1680,CN
1681,JP
1682,US
1683,US
1684,KR
1685,JP
1686,JP
1687,US
1688,JP
1689,US
1690,US
1691,US
1692,JP
1693,KR
1694,JP
1695,JP
1696,JP
1697,JP
1698,LB
1699,LB
1700,KR
1701,TN
1702,JP
1703,KR
1704,KR
1705,JP
1706,TN
1707,EL
1708,KR
1709,DZ
1710,KR
1711,MA
1712,ES
1713,US
1714,ES
1715,EL
1716,XC
1717,AF
1718,EL
1719,CY
1720,EL
1721,MA
1722,ES
1723,IT
1724,MA
1725,ES
1726,ES
1727,SY
1728,US
1729,MT
1730,CN
1731,MT
1732,JP
1733,US
1734,GI
1735,ES
1736,JP
1737,EL
1738,EL
1739,EL
1740,EL
1741,EL
1742,KR
1743,TR
1744,EL
1745,EL
1746,EL
1747,EL
1748,EL
1749,EL
1750,EL
1751,EL
1752,TR
1753,TR
1754,IT
1755,EL
1756,EL
1757,US
1758,FR
1759,CH
1760,AT
1761,KZ
1762,AT
1763,PM
1764,UA
1765,RU
1766,RU
1767,CH
1768,AT
1769,CA
1770,RU
1771,FR
1772,CA
1773,AT
1774,CH
1775,CA
1776,CH
1777,CH
1778,RU
1779,MD
1780,HU
1781,AT
1782,RU
1783,RO
1784,MD
1785,HU
1786,MD
1787,HU
1788,HU
1789,AT
1790,CA
1791,US
1792,US
1793,AT
1794,RU
1795,AT
1796,RU
1797,CA
1798,RU
1799,RU
1800,US
1801,AT
1802,US
1803,CA
1804,US
1805,CA
1806,SK
1807,CN
1808,RU
1809,CN
1810,CN
1811,JE
1812,CA
1813,CA
1814,CA
1815,PL
1816,DE
1817,GG
1818,CZ
1819,FR
1820,CA
1821,PL
1822,RU
1823,CA
1824,CA
1825,GG
1826,CA
1827,RU
1828,CN
1829,CA
1830,UK
1831,DE
1832,BE
1833,BE
1834,UK
1835,RU
1836,CA
1837,BE
1838,CZ
1839,RU
1840,RU
1841,CN
1842,JP
1843,KG
1844,BG
1845,KP
1846,KZ
1847,MK
1848,TM
1849,IT
1850,KP
1851,ME
1852,HR
1853,ES
1854,ES
1855,HR
1856,AL
1857,AD
1858,AL
1859,TM
1860,KG
1861,CN
1862,AL
1863,AD
1864,TM
1865,IT
1866,BA
1867,HR
1868,BA
1869,BA
1870,FR
1871,CN
1872,HR
1873,RU
1874,HR
1875,IT
1876,HR
1877,KG
1878,HR
1879,ES
1880,GE
1881,HR
1882,ME
1883,BA
1884,XI
1885,GE
1886,ES
1887,FR
1888,ES
1889,BG
1890,MC
1891,FR
1892,FR
1893,XI
1894,HR
1895,IT
1896,IT
1897,RU
1898,HR
1899,US
1900,BG
1901,HR
1902,BG
1903,BG
1904,HR
1905,HR
1906,XI
1907,CA
1908,HR
1909,BA
1910,HR
1911,CA
1912,KZ
1913,KZ
1914,HR
1915,US
1916,RO
1917,BA
1918,JP
1919,CA
1920,CZ
1921,CZ
1922,FR
1923,BE
1924,US
1925,BE
1926,BE
1927,BE
1928,NL
1929,NL
1930,US
1931,BE
1932,BE
1933,US
1934,PL
1935,IE
1936,CA
1937,US
1938,US
1939,US
1940,US
1941,US
1942,US
1943,US
1944,US
1945,CA
1946,US
1947,CA
1948,US
1949,US
1950,US
1951,CA
1952,US
1953,US
1954,BY
1955,MN
1956,US
1957,US
1958,RU
1959,US
1960,US
1961,US
1962,CA
1963,CA
1964,US
1965,US
1966,CA
1967,US
1968,CA
1969,US
1970,CA
1971,US
1972,US
1973,US
1974,US
1975,US
1976,RU
1977,CA
1978,CA
1979,DE
1980,RU
1981,CA
1982,NL
1983,NL
1984,UK
1985,NL
1986,NL
1987,CN
1988,US
1989,NL
1990,DE
1991,JP
1992,JP
1993,HR
1994,RO
1995,XI
1996,KZ
1997,SI
1998,RU
1999,IT
2000,RU
2001,HR
2002,FR
2003,UA
2004,RO
2005,UA
2006,HU
2007,RU
2008,FR
2009,FR
2010,RU
2011,HR
2012,IT
2013,HR
2014,RU
2346,CA
2347,LV
2348,CA
2349,EE
2350,US
2351,DK
2352,UK
2353,LV
2354,SE
2355,CA
2356,SE
2357,EE
2358,EE
2359,US
2360,UK
2361,US
2362,US
2363,SE
2364,UK
2365,RU
2366,US
2367,RU
2368,CA
2369,GL
2370,CA
2371,CA
2372,CA
2373,GL
2374,RU
2375,CA
2376,RU
2377,CA
2378,GL
2379,RU
2380,RU
2381,GL
2382,GL
2383,CA
2384,RU
2385,GL
2386,RU
2387,GL
2388,CA
2389,GL
2390,GL
2391,GL
2392,RU
2393,RU
2394,RU
2395,RU
2396,RU
2397,CA
2398,CA
2399,GL
2400,GL
2401,CA
2402,CA
2403,RU
2404,GL
2405,RU
2406,CA
2407,CA
2408,GL
2409,RU
2410,RU
2411,RU
2412,CA
2413,GL
2414,CA
2415,GL
2416,CA
2417,CA
2418,CA
2419,CA
2420,GL
2421,CA
2422,CA
2423,CA
2424,CA
2425,CA
2426,CA
2427,CA
2428,FI
2429,CA
2430,CA
2431,NO
2432,CA
2433,GL
2434,CA
2435,CA
2436,CA
2437,RU
2438,RU
2439,CA
2440,CA
2441,RU
2442,RU
2443,NO
2444,NO
2445,RU
2446,GL
2447,FI
2448,NO
2449,FI
2450,CA
2451,CA
2452,CA
2453,RU
2454,RU
2455,CA
2456,CA
2457,CA
2458,CA
2459,CA
2460,CA
2461,RU
2462,CA
2463,CA
2464,CA
2465,CA
2466,CA
2467,CA
2468,RU
2469,CA
2470,CA
2471,CA
2472,NO
2473,RU
2474,CA
2475,CA
2476,CA
2477,GL
2478,CA
2479,CA
2480,CA
2481,CA
2482,FI
2483,FI
2484,CA
2485,NO
2486,CA
2487,NO
2488,RU
2489,GL
2490,NO
2491,CA
2492,RU
2493,CA
2494,GL
2495,RU
2496,CA
2497,NO
2498,CA
2499,CA
2500,GL
2501,NO
2502,GL
2503,RU
2504,NO
2505,RU
2506,RU
2507,RU
2508,SJ
2509,GL
2510,CA
2511,GL
2512,RU
2513,RU
2514,CA
2515,RU
2015,US
2016,HU
2017,CH
2018,AT
2019,HU
2020,PM
2021,AT
2022,CA
2023,CA
2024,CA
2025,CA
2026,NO
2027,CA
2028,CA
2029,FI
2030,CA
2031,FI
2032,CA
2033,NO
2034,CA
2035,CA
2036,CA
2037,US
2038,CA
2039,CA
2040,US
2041,SE
2042,CA
2043,CA
2044,CA
2045,GL
2046,CA
2047,CA
2048,CA
2049,NO
2050,RU
2051,GL
2052,FI
2053,RU
2054,RU
2055,GL
2056,GL
2057,SE
2058,CA
2059,NO
2060,SE
2061,SE
2062,SE
2063,FI
2064,NO
2065,SE
2066,RU
2067,UK
2068,EE
2069,US
2070,US
2071,US
2072,CA
2073,UK
2074,CA
2075,US
2076,SE
2077,EE
2078,EE
2079,UK
2080,UK
2081,CA
2082,RU
2083,UK
2084,RU
2085,RU
2086,UK
2087,NO
2088,UK
2089,NO
2090,UK
2091,US
2092,EE
2093,US
2094,UK
2095,EE
2096,EE
2097,EE
2098,US
2099,CA
2100,US
2101,CA
2102,FI
2103,RU
2104,US
2105,GL
2106,RU
2107,RU
2108,FI
2109,FI
2110,UK
2111,FI
2112,FI
2113,FI
2114,FI
2115,US
2116,US
2117,US
2118,FI
2119,FI
2120,FI
2121,FI
2122,US
2123,US
2124,US
2125,FI
2126,CA
2127,US
2128,RU
2129,CA
2130,FI
2131,US
2132,US
2133,US
2134,GL
2135,UK
2136,CA
2137,GL
2138,NO
2139,US
2140,GL
2141,FO
2142,NO
2143,CA
2144,CA
2145,FO
2146,CA
2147,CA
2148,CA
2149,SE
2150,FO
2151,FO
2152,FO
2153,CA
2154,GL
2155,CA
2156,CA
2157,NO
2158,CA
2159,NO
2160,CA
2161,CA
2162,NO
2163,NO
2164,NO
2165,CA
2166,NO
2167,NO
2168,IS
2169,NO
2170,NO
2171,RU
2172,NO
2173,NO
2174,US
2175,CA
2176,NO
2177,RU
2178,NO
2179,CA
2180,NO
2181,CA
2182,CA
2183,CA
2184,NO
2185,NO
2186,NO
2187,CA
2188,NO
2189,NO
2190,CA
2191,CA
2192,GL
2193,CA
2194,CA
2195,CA
2196,CA
2197,CA
2198,CA
2199,CA
2200,NO
2201,CA
2202,CA
2203,CA
2204,CA
2205,CA
2206,CA
2207,DE
2208,DE
2209,PL
2210,DE
2211,DE
2212,BY
2213,US
2214,DE
2215,US
2216,IE
2217,US
2218,US
2219,CA
2220,CA
2221,US
2222,DE
2223,US
2224,RU
2225,CA
2226,RU
2227,LT
2228,IM
2229,RU
2230,PL
2231,PL
2232,US
2233,RU
2234,CA
2235,DE
2236,DE
2237,RU
2238,CA
2239,RU
2240,RU
2241,DE
2242,DE
2243,US
2244,PL
2245,DE
2246,US
2247,RU
2248,DE
2249,DE
2250,DE
2251,DK
2252,US
2253,US
2254,DE
2255,US
2256,US
2257,CA
2258,CA
2259,US
2260,UK
2261,IE
2262,IE
2263,DK
2264,RU
2265,RU
2266,US
2267,US
2268,RU
2269,DK
2270,RU
2271,US
2272,UK
2273,RU
2274,IE
2275,US
2276,LT
2277,US
2278,DK
2279,IE
2280,LT
2281,RU
2282,KZ
2283,US
2284,US
2285,LT
2286,US
2287,SE
2288,CA
2289,DK
2290,BY
2291,DK
2292,DK
2293,DK
2294,US
2295,US
2296,CA
2297,US
2298,US
2299,CA
2300,US
2301,DK
2302,LT
2303,US
2304,DK
2305,UK
2306,UK
2307,BY
2308,BY
2309,DK
2310,US
2311,US
2312,CA
2313,US
2314,CA
2315,CA
2316,LT
2317,LT
2318,CA
2319,CA
2320,RU
2321,CA
2322,RU
2323,CA
2324,UK
2325,CA
2326,US
2327,US
2328,US
2329,US
2330,UK
2331,DK
2332,CA
2333,DK
2334,CA
2335,CA
2336,CA
2337,UK
2338,UK
2339,UK
2340,US
2341,DK
2342,DK
2343,DK
2344,SE
2345,CA
2516,GL
2517,RU
2518,RU
2519,RU
2520,RU
2521,RU
2522,CA
2523,RU
2524,RU
2525,RU
2526,SJ
2527,RU
2528,CA
2529,RU
2530,RU
2531,RU
2532,RU
2533,CA
2534,CA
2535,GL
2536,GL
2537,RU
2538,GL
2539,GL
2540,RU
2541,RU
2542,RU
2543,RU
2544,CA
2545,GL
2546,GL
2547,CA
2548,RU
2549,RU
2550,CA
2551,RU
2552,CA
2553,CA
2554,RU
2555,CA
2556,CA
2557,RU
2558,RU
2559,CA
2560,RU
2561,CA
2562,RU
2563,CA
2564,CA
2565,GL
2566,CA
2567,CA
2568,RU
2569,RU
2570,CA
2571,RU
2572,RU
2573,GL
2574,RU
2575,GL
2576,GL
2577,CA
2578,CA
2579,CA
2580,RU
2581,SJ
2582,RU
2583,RU
2584,GL
2585,RU
2586,GL
2587,GL
2588,RU
2589,CA
2590,CA
2591,RU
2592,RU
2593,RU
2594,GL
2595,RU
2596,GL
2597,RU
2598,NO
2599,US
2600,NO
2601,NO
2602,NO
2603,NO
2604,CA
2605,SJ
2606,GL
2607,US
2608,GL
2609,CA
2610,RU
2611,RU
2612,CA
2613,RU
2614,RU
2615,GL
2616,CA
2617,CA
2618,RU
2619,GL
2620,CA
2621,CA
2622,RU
2623,RU
2624,RU
2625,RU
2626,CA
2627,CA
2628,RU
2629,CA
2630,CA
2631,RU
2632,CA
2633,CA
2634,RU
2635,RU
2636,RU
2637,RU
2638,GL
2639,RU
2640,GL
2641,CA
2642,RU
2643,CA
2644,RU
2645,CA
2646,CA
2647,GL
2648,CA
2649,GL
2650,CA
2651,GL
2652,CA
2653,GL
2654,GL
2655,GL
2656,RU
2657,GL
2658,RU
2659,CA
2660,RU
2661,GL
2662,GL
2663,RU
2664,GL
2665,GL
2666,RU
2667,CA
2668,SJ
2669,CA
2670,GL
2671,SJ
2672,SJ
2673,SJ
2674,SJ
2675,CA
2676,GL
2677,SJ
2678,CA
2679,RU
2680,SJ
2681,RU
2682,RU
2683,RU
2684,RU
2685,RU
2686,RU
2687,RU
2688,RU
2689,RU
2690,RU
2691,SJ
2692,SJ
2693,RU
2694,RU
2695,RU
2696,RU
2697,CA
2698,RU
2699,RU
2700,SJ
2701,RU
2702,SJ
2703,RU
2704,RU
2705,RU
2706,RU
2707,SJ
2708,RU
2709,RU
2710,RU
2711,RU
2712,SJ
2713,CA
2714,RU
2715,RU
2716,RU
2717,RU
2718,GL
2719,GL
2720,SJ
2721,SJ
2722,RU
2723,RU
2724,RU
2725,RU
2726,RU
2727,RU
2728,RU
2729,RU
2730,RU
2731,RU
2732,RU
2733,RU
2734,RU
2735,CA
2736,RU
2737,RU
2738,RU
2739,RU
2740,RU
2741,RU
2742,RU
2743,GL
2744,RU
2745,GL
2746,GL
2747,GL
2748,GL
2749,GL
2750,GL
2751,GL
2752,GL
2753,GL
2754,CA
2755,GL
2756,GL
2757,GL
2758,GL
2759,VU
2760,VU
2761,ID
2762,ID
2763,CM
2764,NG
2765,PH
2766,PH
2767,PH
2768,PH
2769,IN
2770,IN
2771,FR
2772,FR
2773,UK
2774,LT
2775,LT
2776,RU
2777,RU
2778,RU
2779,RU
2780,CA
2781,CA
166,MZ
171,MZ
186,PE
187,ZM
188,BR
189,ZM
190,TZ
200,TZ
227,CL
270,ZW
271,NA
272,ZM
276,PE
277,CL
280,ZM
292,NA
327,ZW
328,ZW
351,ZM
413,UY
414,UY
417,ZA
422,ZA
424,SZ
427,ZA
428,BR
430,ZA
435,CL
437,ZA
440,PY
441,ZA
442,ZW
445,BO
463,PY
477,PY
514,CD
519,PG
525,TZ
527,RW
546,PE
548,GA
549,UG
550,SO
554,RW
557,UG
566,UG
567,TZ
569,TZ
570,UG
589,TL
594,TL
618,ZM
619,ZM
668,CD
681,PE
683,PE
720,EC
732,CO
734,GA
735,GQ
737,CM
740,GA
742,GQ
743,FR
745,SR
785,CD
792,TZ
793,CG
798,PE
820,SS
828,NE
831,ET
832,ML
842,GW
843,SN
844,SN
848,XU
856,SL
860,XU
863,GN
868,SS
870,CI
877,ML
887,SD
892,GH
895,TD
896,TG
897,SO
905,TG
906,TG
907,GH
909,NI
919,SO
928,NG
932,VE
935,BJ
937,ER
944,NG
945,TD
959,NG
960,TD
963,SN
965,NG
972,SD
973,SV
974,SV
975,TH
978,CG
979,UG
981,CG
986,SO
987,FR
989,MY
993,UG
994,UG
995,MY
997,MY
1001,KE
1002,SS
1003,XG
1004,SS
1008,MY
1011,MY
1013,XG
1014,SS
1016,VE
1018,GY
1021,CF
1028,SR
1035,SR
1044,TH
1056,TH
1076,CM
1077,LR
1090,SL
1091,LR
1092,VE
1095,SS
1096,PA
1108,GH
1109,SS
1113,PA
1120,MM
1134,MM
1137,SD
1138,XV
1139,XV
1140,XF
1143,SD
1149,VN
1153,LA
1154,HK
1162,SA
1169,TD
1173,XF
1179,VN
1180,TD
1182,NE
1183,NE
1197,SA
1201,LA
1202,VN
1203,SN
1205,ET
1209,NE
1211,NI
1214,ML
1224,HN
1231,SN
1239,SN
1241,MX
1261,MX
1262,GT
1264,SD
1266,SX
1279,MX
1291,PK
1292,PK
1293,PK
1311,SA
1316,OM
1319,MR
1320,ML
1325,IN
1329,OM
1345,OM
1353,IN
1368,IN
1370,MR
1371,MR
1374,EH
1376,MA
1377,MM
1378,XD
1385,YE
1386,YE
1388,NE
1395,TD
1397,HT
1404,TH
1405,TH
1423,IR
1424,TR
1425,TR
1427,AZ
1430,TJ
1434,UZ
1437,UZ
1438,TJ
1445,EL
1449,UZ
1451,AZ
1453,TR
1457,GE
1458,PK
1459,XH
1462,TN
1466,XH
1468,XH
1470,SY
1472,IR
1476,CN
1477,TR
1480,TR
1483,TR
1485,UZ
1492,TM
1505,TM
1510,TJ
1517,KR
1527,IR
1542,TJ
1547,IR
1548,AZ
1550,MK
1551,TR
1554,TR
1555,EL
1556,TR
1559,MK
1561,GE
1562,RU
1563,VA
1564,PT
1566,TR
1569,TR
1572,PT
1574,IN
1575,CN
1577,XD
1578,CN
1580,XD
1585,MM
1592,SA
1595,SA
1599,XD
1608,PK
1615,KW
1616,NP
1619,LY
1622,NP
1626,IN
1628,XE
1629,XE
1630,IN
1631,IL
1632,XE
1633,PS
1635,XE
1636,JO
1639,PS
1640,LY
1645,IN
1646,SA
1647,SA
1648,XE
1649,XE
1650,PK
1652,PS
1653,IN
1654,PS
1657,XH
1658,JO
1659,US
1662,XH
1668,XH
1669,TN
1671,XH
1672,XE
1673,SY
1674,LB
1678,SY
1679,JO
1680,XH
1699,SY
1709,MA
1712,MA
1716,XH
1717,IR
1725,MA
1730,XC
1735,GI
1759,LI
1760,CH
1762,IT
1767,LI
1768,LI
1773,CH
1774,FR
1776,DE
1777,DE
1779,RO
1780,RO
1781,HU
1783,UA
1784,RO
1785,UA
1786,UA
1787,SK
1788,SK
1789,SK
1793,DE
1795,CZ
1801,CZ
1803,US
1806,UA
1807,KZ
1809,RU
1810,MN
1812,US
1813,US
1815,SK
1816,FR
1818,SK
1819,LU
1821,SK
1828,MN
1831,LU
1832,LU
1833,DE
1837,FR
1838,DE
1841,KG
1843,UZ
1844,MK
1846,TM
1847,RS
1848,UZ
1850,RU
1854,FR
1855,ME
1856,RS
1857,ES
1858,ME
1859,UZ
1860,KZ
1861,RU
1862,ME
1863,FR
1864,UZ
1866,HR
1868,HR
1871,KP
1877,KZ
1879,FR
1882,RS
1883,ME
1885,RU
1891,MC
1895,SM
1896,SM
1900,RO
1902,RS
1903,RO
1909,RS
1917,HR
1920,PL
1921,DE
1923,FR
1926,NL
1931,NL
1932,NL
1934,UA
1954,UA
1955,RU
1958,UA
1979,NL
1987,RU
1994,UA
1996,UZ
2001,RS
2002,IT
2004,RS
2006,RS
2011,HU
2012,SI
2013,SI
2016,SI
2017,IT
2018,SI
2019,SI
2021,IT
2092,RU
2207,PL
2211,PL
2212,PL
2227,PL
2230,RU
2248,DK
2250,DK
2262,UK
2276,RU
2282,RU
2290,LT
2307,LV
2308,RU
2316,LV
2317,LV
2347,RU
2349,LV
2357,LV
2428,SE
2447,RU
2448,SE
2449,SE
2465,US
2472,RU
2482,NO
2483,NO
1,ZA
2,MZ
3,CL
4,CL
5,AU
6,MZ
7,SZ
8,AR
9,AU
10,NA
11,PN
12,PF
13,AR
14,MZ
15,AR
16,NC
17,BW
18,ZA
19,TO
20,XO
21,AR
22,NC
23,XO
24,PF
25,CK
26,TO
27,FR
28,NC
29,BR
30,NC
31,BR
32,MU
33,NC
34,NC
35,PF
36,BO
37,VU
38,FJ
39,NU
40,VU
41,TO
42,CL
43,NC
44,BW
45,BW
46,BW
47,PF
48,CL
49,BO
50,NA
51,VU
52,FJ
53,NA
54,PF
55,AU
56,AO
57,XO
58,AU
59,FJ
60,AU
61,VU
62,PF
63,AU
64,MU
65,FJ
66,VU
67,VU
68,TO
69,AU
70,SH
71,XO
72,ZM
73,MZ
74,PF
75,VU
76,PF
77,VU
78,AS
79,VU
80,MZ
81,PF
82,WS
83,AU
84,VU
85,WS
86,CK
87,WF
88,VU
89,FR
90,AU
91,MG
92,KM
93,SB
94,KM
95,CC
96,MW
97,SB
98,PG
99,KM
100,XO
101,AU
102,PG
103,PF
104,BO
105,AO
106,AQ
107,AQ
108,AQ
109,AQ
110,AQ
111,AQ
112,AQ
113,AQ
114,AQ
115,AQ
116,AQ
117,AQ
118,AQ
119,AQ
120,AQ
121,AQ
122,AQ
123,AQ
124,AQ
125,AQ
126,AQ
127,AQ
128,AQ
129,AQ
130,AQ
131,AQ
132,AQ
133,AQ
134,AQ
135,AQ
136,AQ
137,AQ
138,AQ
139,AQ
140,AQ
141,AQ
142,AQ
143,AQ
144,AQ
145,AQ
146,AQ
147,AQ
148,AQ
149,AQ
150,AQ
151,AQ
152,AQ
153,AQ
154,AQ
155,AQ
156,AQ
157,AQ
158,AQ
159,AQ
160,AQ
161,AQ
162,CL
163,CL
164,CL
165,AR
166,BV
167,GS
168,GS
169,GS
170,HM
171,AR
172,AR
173,CL
174,FK
175,FK
176,NZ
177,NZ
178,TF
179,CL
180,ZA
181,NZ
182,TF
183,NZ
184,NZ
185,CL
186,AR
187,NZ
188,AU
189,SH
190,AU
191,AU
192,TF
193,AU
194,AU
195,NZ
196,NZ
197,CL
198,AR
199,UY
200,BR
201,AU
202,NZ
203,AR
204,BR
205,NF
206,LS
207,GM
208,NE
209,GT
210,PH
211,LC
212,PH
213,ET
214,KH
215,GT
216,HN
217,GT
218,KH
219,KH
220,ML
221,FR
222,ER
223,BF
224,ML
225,HN
226,NI
227,BF
228,CV
229,PH
230,CV
231,MP
232,XM
233,CV
234,DM
235,GT
236,ER
237,SC
238,GT
239,XA
240,HN
241,SN
242,ER
243,FR
244,SN
245,CV
246,YE
247,FR
248,MR
249,ER
250,HN
251,YE
252,MS
253,XA
254,CV
255,AG
256,KN
257,BZ
258,GT
259,BZ
260,VI
261,BL
262,ER
263,ER
264,SX
265,MH
266,PA
267,PW
268,IN
269,PH
270,LR
271,GN
272,GY
273,GY
274,PA
275,CF
276,CO
277,PA
278,SL
279,IN
280,CI
281,ET
282,MH
283,CR
284,PA
285,SS
286,TH
287,LK
288,GN
289,FM
290,PH
291,SD
292,CI
293,PH
294,SD
295,TH
296,BF
297,VN
298,CP
299,CI
300,PH
301,TT
302,IN
303,CF
304,CR
305,CF
306,GW
307,BJ
308,ET
309,BF
310,PH
311,CR
312,CR
313,GN
314,BF
315,GH
316,BF
317,GW
318,XB
319,VE
320,PH
321,DJ
322,MH
323,KH
324,PH
325,BJ
326,FM
327,CO
328,PH
329,BF
330,SO
331,VE
332,CW
333,SD
334,PH
335,GD
336,GW
337,CO
338,BJ
339,CO
340,BQ
341,GN
342,DJ
343,PH
344,CW
345,PH
346,PH
347,GW
348,GN
349,GN
350,YE
351,DJ
352,DJ
353,AW
354,PH
355,NI
356,SN
357,CM
358,CM
359,BB
360,HN
361,TH
362,VC
363,PH
364,GM
365,GM
366,IN
367,SV
368,NG
369,GU
370,SV
371,PT
372,AU
373,ID
374,SB
375,MZ
376,MZ
377,ID
378,CX
379,SB
380,AU
381,PG
382,MU
383,BO
384,KI
385,AU
386,SB
387,MW
388,MW
389,ID
390,ID
391,SB
392,SC
393,PG
394,TL
395,ID
396,PG
397,PG
398,ID
399,ID
400,SB
401,CK
402,PF
403,TK
404,TL
405,SB
406,ID
407,ID
408,ID
409,CD
410,TZ
411,ID
412,ID
413,SB
414,SH
415,ID
416,ID
417,SB
418,SB
419,SB
420,SB
421,ID
422,IO
423,TV
424,SB
425,ID
426,ID
427,SC
428,AO
429,ID
430,AO
431,TZ
432,ID
433,CD
434,PG
435,PG
436,ID
437,ID
438,ID
439,ID
440,PG
441,ID
442,AO
443,PG
444,PG
445,TZ
446,AO
447,TZ
448,SC
449,AO
450,CD
451,PG
452,ID
453,BR
454,PG
455,CG
456,PG
457,PE
458,ID
459,KI
460,ID
461,PG
462,PG
463,ID
464,BI
465,ID
466,ID
467,PG
468,ID
469,PG
470,BI
471,BI
472,PG
473,PG
474,ID
475,ID
476,ID
477,ID
478,KE
479,ID
480,ID
481,ID
482,ID
483,CD
484,ID
485,PG
486,GQ
487,ID
488,EC
489,ID
490,RW
491,RW
492,KI
493,TZ
494,KE
495,ID
496,ID
497,EC
498,CG
499,CD
500,ID
501,ID
502,EC
503,MV
504,ID
505,EC
506,NR
507,ID
508,ID
509,UM
510,ID
511,ID
512,EC
513,EC
514,CO
515,ID
516,EC
517,ST
518,ID
519,MV
520,GA
521,BR
522,ID
523,ID
524,FM
525,EC
526,CO
527,SG
528,ID
529,KI
530,ID
531,ID
532,BR
533,ID
534,ID
535,KI
536,CG
537,GA
538,CG
539,CM
540,GQ
541,CM
542,MV
543,ID
544,BR
545,BR
546,ID
547,ID
548,PW
549,MV
550,ID
551,CD
552,CD
553,ID
554,CF
555,ID
556,GQ
557,KE
558,BR
559,KI
560,ID
561,SS
562,KE
563,ID
564,BR
565,ID
566,MY
567,ID
568,ET
569,KE
570,KE
571,KE
572,MH
573,CM
574,BN
575,BN
576,SS
577,BN
578,CD
579,BR
580,BR
581,CI
582,CD
583,ID
584,PH
585,FR
586,CR
587,FR
588,MV
589,ID
590,MH
591,GY
592,SR
593,MV
594,PH
595,GH
596,MH
597,PH
598,TG
599,BJ
600,MY
601,NG
602,MY
603,GH
604,MY
605,PH
606,UM
607,MY
608,LR
609,FM
610,PW
611,PH
612,MV
613,CO
614,MH
615,IN
616,MY
617,CF
618,CI
619,FM
620,IQ
621,IN
622,CN
623,IN
624,JO
625,IL
626,CN
627,MX
628,BM
629,CN
630,MX
631,IL
632,PT
633,JP
634,IL
635,IN
636,LY
637,LY
638,XE
639,CN
640,IL
641,IL
642,JO
643,IQ
644,CN
645,KR
646,US
647,LB
648,LB
649,JP
650,DZ
651,MA
652,MA
653,ES
654,ES
655,ES
656,CY
657,XC
658,EL
659,AF
660,MA
661,CY
662,ES
663,MA
664,ES
665,ES
666,CN
667,SY
668,MT
669,MT
670,GI
671,ES
672,EL
673,EL
674,JP
675,EL
676,AF
677,PK
678,DZ
679,IT
680,AF
681,CN
682,DZ
683,IQ
684,EL
685,ES
686,IQ
687,SY
688,AF
689,TN
690,AF
691,KR
692,IQ
693,EL
694,AF
695,KR
696,IR
697,EL
698,PT
699,PT
700,EL
701,EL
702,EL
703,IT
704,IR
705,JP
706,AF
707,IR
708,EL
709,EL
710,KP
711,KR
712,PT
713,AM
714,EL
715,CN
716,ES
717,EL
718,EL
719,CN
720,PT
721,AZ
722,AZ
723,AZ
724,AM
725,IR
726,EL
727,ES
728,KP
729,EL
730,ES
731,EL
732,KG
733,TR
734,EL
735,EL
736,CN
737,AL
738,TJ
739,EL
740,AM
741,IT
742,TR
743,AM
744,AM
745,EL
746,EL
747,JP
748,BG
749,GE
750,BG
751,EL
752,TM
753,AL
754,US
755,PT
756,AL
757,AZ
758,AZ
759,AZ
760,IT
761,TR
762,TR
763,TR
764,BG
765,TM
766,ES
767,ES
768,CN
769,KG
770,KP
771,MK
772,BG
773,KZ
774,ME
775,ES
776,KP
777,HR
778,ES
779,HR
780,AL
781,AL
782,AD
783,AD
784,AD
785,TM
786,FR
787,CN
788,HR
789,KG
790,HR
791,ES
792,GE
793,GE
794,BA
795,ME
796,ES
797,FR
798,ES
799,BG
800,MC
801,FR
802,FR
803,IT
804,IT
805,XI
806,AI
807,JM
808,PR
809,BZ
810,BZ
811,VG
812,XL
813,PH
814,HT
815,SA
816,OM
817,ML
